seed,netname,use_bit_wise,use_vec_wise,pairwise_multiplication,emb_dim,bit_width,vec_width,grid,k,dataset,task,epochs,batch_size,lr,weight_decay,gamma,note,device_index,test_auc,test_logloss
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8521148116185134,0.3183851450681686
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8522033018581151,0.3180804342031479
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8521418153395857,0.31803683191537857
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8522741272781159,0.31775508522987367
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.852598668882718,0.3181321531534195
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8536078904495794,0.3177399605512619
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8531822645396152,0.3171657517552376
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8533575956226491,0.3172981560230255
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.852176610729536,0.3182806193828583
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8533127553250663,0.31703722327947614
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8530382347468934,0.3172765538096428
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8534228393571054,0.31731516867876053
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8523106314814661,0.3181838259100914
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.853212713536047,0.3169999524950981
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.852051773971725,0.31811001896858215
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8522215558408813,0.3177603080868721
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.852546321461333,0.31822976320981977
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8537586208110849,0.3176689460873604
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8534361657631976,0.3172107458114624
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8531979581681476,0.31715529412031174
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8532248712511267,0.3170959696173668
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8523729184299029,0.3181357055902481
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8535554127140401,0.31717515289783477
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8528486367663438,0.3174502432346344
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8532792716043914,0.3169238194823265
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8522884180198028,0.31819918006658554
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8522475766490715,0.3177264004945755
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.852050250195135,0.3181308791041374
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8535279875355212,0.3178044632077217
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8525204649496059,0.31820638477802277
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8533355772775165,0.3172627717256546
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.853211457316218,0.3171195209026337
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8532316650466862,0.3171051308512688
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8522203217893033,0.3182895049452782
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8535887682260059,0.3171846330165863
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8529402146058216,0.31740954965353013
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8534679911298827,0.3176255390048027
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",5,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8532274519258017,0.31699190437793734
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8534858589379206,0.31680102199316024
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8534243314592882,0.3172831922769547
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8535162979712348,0.31712600886821746
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8528768675660011,0.3176921993494034
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8542598987964096,0.31637286096811296
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8544119371613453,0.3166512355208397
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8531091029279679,0.3173215940594673
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.852546936664638,0.31731065213680265
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8532519798659839,0.3170205146074295
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8546559480965253,0.31632075160741807
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8524796511760353,0.31831775307655336
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8521519412668127,0.318310858309269
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8533899384260948,0.31730579435825346
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8532629572355157,0.31699845045804975
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8529256899907534,0.31765272170305253
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8537831607367089,0.31692744195461275
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8545491740587785,0.31655455380678177
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8541093775295003,0.3165087431669235
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8521546961099599,0.31766989529132844
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8531447955712752,0.317283071577549
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8550706022239718,0.3160004362463951
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8526131012098945,0.317501126229763
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8518210993386477,0.31802110373973846
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.852209706968066,0.3182781025767326
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8533942903964625,0.31731118857860563
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8530019476783778,0.3171696558594704
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.853324154456882,0.31730369180440904
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8538293681200664,0.31688329130411147
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8545078424664154,0.316600801050663
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8542302783930357,0.3163323923945427
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8526676186021696,0.3171434596180916
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8530864508445875,0.3173247635364532
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8549122470999754,0.31612194925546644
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8532695988244627,0.31698074340820315
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8542475350197989,0.31620234847068784
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[6, 12]",3,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8523138577352729,0.3184409961104393
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8517309120819044,0.31876449286937714
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8475191122987727,0.32246327251195905
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8544936661032375,0.31637065261602404
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8518809496845211,0.3192759871482849
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.852464062279912,0.3180777966976166
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8458730496367369,0.3230684369802475
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8545835983514467,0.3163042560219765
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8538211385766102,0.31770834475755694
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8537163305261022,0.31732104569673536
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8528178639567454,0.3174728095531464
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8539856190151859,0.3164622664451599
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8519609759069645,0.3178744003176689
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.852863602802581,0.3173946216702461
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8531958755679572,0.3174433529376984
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8499409908341541,0.3199720025062561
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8551339779844629,0.3156883120536804
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8544236273955752,0.3164951950311661
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8524665068498711,0.3175415307283401
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.85163688135189,0.31854513585567473
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8531440559075977,0.31720373779535294
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.853949226864405,0.31710175424814224
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8536291833078694,0.3173600971698761
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8491679257998725,0.3206119820475578
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8540884376158878,0.3163684710860252
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.853345038831888,0.31700133681297304
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8527120500804426,0.31817161589860915
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8515607630034211,0.3186348438262939
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.854709729057898,0.31610452979803083
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8539425041638877,0.3169639214873314
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8522335965253547,0.31775006651878357
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8530080118588078,0.31755139529705045
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8528573022149908,0.3173138380050659
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8538277429241123,0.3174404472112656
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.85325145775055,0.3177878215909004
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",10,3,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8528673225627823,0.317757810652256
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8495053532880206,0.32093296498060225
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8509994257507321,0.31989828646183016
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.8526429122489132,0.31816802322864535
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8527125845021988,0.3177408516407013
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8515075207856333,0.3189327880740166
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.850390585754595,0.32008927762508393
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8528970928851944,0.31777514815330504
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8532207681592899,0.31727017313241956
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8526643227962405,0.3177140548825264
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8541107629670279,0.3164813965559006
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8541115825897705,0.31672028750181197
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,1,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8527034964989868,0.31794293820858
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.84940100257706,0.32091728746891024
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8526780175860018,0.31851925402879716
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.853076285918041,0.3176760464906693
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8527555630677754,0.3176454946398735
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8513088395982505,0.31903543770313264
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8522380412525721,0.31819301247596743
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8531108047838636,0.3177381753921509
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8530250828783661,0.3174522712826729
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8539843512883222,0.31662416607141497
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8544930553639254,0.31612844616174696
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8541741361693873,0.31664128303527833
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,2,ml-1m,CTR,6,512,0.001,0.004,1e-05,0.9,None,1,0.8529677806278553,0.31745254397392275
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.848957835954663,0.3212661072611809
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8525312983617501,0.3185728326439857
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.002,1e-05,0.9,None,0,0.853222821399636,0.31752024590969086
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.002,1e-05,0.9,None,1,0.8529414703505827,0.31757333427667617
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8497818774587624,0.32021754533052443
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.851894071769942,0.3189131051301956
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.003,1e-05,0.9,None,0,0.8539337770905855,0.31705375462770463
42,KARSEIN,1,1,"[0, 1, 2]",32,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.001,0.003,1e-05,0.9,None,1,0.8528016479450352,0.3176356241106987
42,KARSEIN,1,1,"[0, 1, 2]",16,"[32, 32]","[12, 6]",5,3,ml-1m,CTR,6,512,0.01,0.004,1e-05,0.9,None,0,0.8524965933259875,0.3177718997001648
